Partner ID,Brand,Category,Sub-Category,Product Titles,SKU,Partner SKU
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5285 Detachable 2-in-1 Laptop With 12.3-Inch Touch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620/Windows 10 Pro English Black",N70163021V-1,N70071729VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 3189 Laptop With 11.6-Inch Touchscreen Display,Intel Pentium Dual Core N4200 Processor/8th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Grey",N70163023V-1,N52368223AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7200 (2-in-1) Laptop With 12.3-Inch Touch Display,Core i7/8th Gen/16GB RAM/512GB SSD/Intel HD Graphics English Silver",N70163024V-1,N70052584VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7400 2in1 Laptop With 14-Inch Touch Screen Display,Intel Core i5/Dual Core/8th Gen/16GB RAM/512GB SSD/Windows 11 English Silver",N70163026V-1,N70098725VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5520 Laptop With 15.6-Inch Display,Intel Core i7 Processor/11th Generation/16GB RAM/512GB SSD/Intel Iris Xe Graphics/Windows 10 Pro English Silver",N70163027V-1,N70064008VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5400 Business And Pro Laptop With 14-Inch Full HD Display,Core i7-8665u Processer/16GB RAM/512GB SSD/Intel UHD Graphics/Windows 10 Pro 620 English/Arabic Black",N70163030V-1,N53430439AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E6430 (2013) Laptop With 14-Inch Display,Intel Core i5 Processor/3rd Gen/8GB RAM/320GB HDD/Integrated Graphics English Black",N70163031V-1,N49798867AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E6440 (2014) Laptop With 14-Inch Display,Intel Core i5 Processor/4th Gen/4GB RAM/500GB HDD/Integrated Graphics English Silver",N70163032V-1,N47872481AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Precision Mobile Workstation 5520 (2017) Laptop With 15.6-Inch Display,Intel Core i7 Processor/7th Gen/16GB RAM/512GB SSD/4GB Nvidia Quadro M1200 Graphics English Silver",N70163034V-1,N50281395AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7390 Laptop With 13.3-Inch Display,Intel Core i7/Dual Core/8th Gen/16GB RAM/512GB SSD/Windows 11 English Black",N70163036V-1,N70098925VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 6440 (2013) Laptop With 14-Inch Display,Intel Core i5 Processor/4th Gen/8GB RAM/256GB SSD/Intel HD Graphics 4600/Windows 10 English/Arabic Black",N70163038V-1,N70003490VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E6440 Laptop With 14-Inch Display,Intel Core i5 Processor/4th Gen/8GB RAM/256GB SSD/intel HD Graphics Silver",N70163039V-1,N49487622AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E5570 Buisness Laptop With 15.6-Inch Display,Intel Core i7 Processor/6th Gen/16GB RAM/512GB SSD/AMD Radeon R7 M370 2GB Graphics/Windows 10 Pro English/Arabic Black",N70163045V-1,N70064013VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Dell Latitude 5490 Notebook Laptop With 14.1-Inch Display,Intel Core i5/8th Gen/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",N70163046V-1,N53357467AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E7270 Ultrabook Laptop With 12-Inch Display,Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 520 English Black",N70163048V-1,N51552090AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5290 Touch Laptop With 12.3-Inch Display,Intel core i5/8th Gen/16GB RAM/512GB SSD English Black",N70163051V-1,N70003665VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Lattidue E5590 (2020) Laptop With 14-Inch Display,Intel Core i7 Processor/8th Gen/16GB RAM/512GB SSD/Nvidia GeForce MX130 Graphics English Black",N70163052V-1,N70064154VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E7470 Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Integrated Graphics Black",N70163053V-1,N53335813AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5510 Profesional With 15.6-inch Full HD Display,Core i5-10300U Processor/Quad Core/10th Gen/16GB RAM/512GB SSD/Intel Iris Xe Graphics/Windows 11/International Version English Silver",N70163054V-1,N70048368VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E6540 Laptop With 15.6-Inch Display,Intel Core i7 Processor/4th Gen/8GB RAM/512GB SSD/Intel HD Graphics Silver",N70163055V-1,N49481355AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7440 Laptop With 14-Inch Display,Intel Core i7 Processor/4th Gen/8GB RAM/256GB SSD/Intel HD Graphics 4400 English Black",N70163057V-1,N53286206AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7290 Laptop With 12.5-Inch Display,Intel Core i7 Processor/8th Gen/16GB RAM/256GB SSD/Integrated Graphics Black",N70163062V-1,N48954908AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Precision Mobile Workstation 5520 (2017) Laptop With 15.6-Inch Display,Intel Core i7 Processor/7th Gen/16GB RAM/512GB SSD/4GB Nvidia Quadro M1200 Graphics English/Arabic Silver",N70163064V-1,N50281391AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Precision 5550 Laptop With 15.6-Inch 4K UHD Touchscreen Display,Core i7 10850H/Quad Core/10th Gen/32GB RAM/1TB SSD/Nvidia Quadro T1000 GPU 4GB Dedicated Graphics/Windows 10 Pro English Gray SIlver",N70163171V-1,N70084637VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7420 Laptop With 14-Inch Display, IntelCore i7/Quad Core/16GB RAM/512GB SSD/Windows 10 Pro English/Arabic Black",N70163173V-1,N70100681VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Lattidue E7270 (2018) Laptop With 12.5-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/64MBIntel HD Graphics 520 English Black",N70163175V-1,N52005495AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7440 Laptop With 14-Inch Touchscreen Display,Intel Core i7 Processor/4th Gen/8GB RAM/256GB SSD/Intel HD Graphics 4400 English Black",N70163176V-1,N53286218AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7480 Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Integrated Graphics Black",N70163177V-1,N53335812AMAX1
74949,DELL,Electronics,Laptops,"Renewed - All-in-One Desktop OPTIPLEX 9030 AIO With 23-Inch Display,Intel Core i5 Processor/Dual Core/4th Gen/8GB RAM/240GB SSD/Windows 10 English Black",N70163179V-1,N53401638AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Lattitude 5289 Multi Touch Screen 2 in 1 Laptop With 12.6-Inch Full HD Display,Intel Core i7 Processor/7th Gen/16 GB RAM/256 GB SSD/Windows 10 Pro English/Arabic Silver",N70163180V-1,N53409279AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7390 Laptop With 13.3-Inch Display, Core i5-8350U/8 GB RAM/512 SSD/Windows 10 English/Arabic Black",N70163181V-1,N53428861AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Precision 7510 Mobile Workstation (2015) Laptop With 15.6-Inch Display,Intel Core i7 Processor/6th Gen/8GB RAM/1TB HDD/2GB Nvidia Quadro M1000M Graphics English/Arabic Black",N70163191V-1,N49964759AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7000 7320 Detachable Laptop With 13-Inch Display,Core i5-1140G7/11th Gen/Quad Core/8GB RAM/256GB SSD/Intel Iris XE Graphics/Windows 11 English Titan Grey",N70163195V-1,N70143017VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5420 Laptop With 14-Inch FHD Display,Intel Core i5-11th Gen Processor/16 GB DDR 4 RAM/512 GB SSD Hard/Windows 10 Pro English Silver",N70163199V-1,N70013787VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Precision 7520 Laptop With FHD 15.6-Inch Display,Intel Core i7/6th Gen/Dual Core/32GB RAM/512GB SSD 4GB Graphics/Intel HD Graphics/Windows 10 English Black",N70163201V-1,N70069236VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7390 (2019) 2-in-1 Laptop With 13.3-Inch Touchscreen Display,Intel Core i7 Processor/8th Gen/8GB RAM/512GB SSD/Intel UHD Graphics English Black",N70163205V-1,N53337970AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7390 Laptop With 13.3-Inch Display,Core i5-8350U/8GB RAM/512GB SSD/Windows 10 Pro English/Arabic Black",N70163206V-1,N53428871AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7420 Laptop With 14-Inch FHD Display,Intel Core i5/11th Gen/16 GB DDR 4 RAM/512 GB SSD/Windows 10 Pro English Silver",N70163210V-1,N70013779VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5510 Laptop With 15.6-Inch Display,Intel Core i7 Processor/10th Gen/16GB RAM/512GB SSD/Intel UHD Graphics/Windows 10 Pro English Silver",N70163211V-1,N70064009VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7480 Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black",N70163231V-1,N53335098AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7490 Notebook With 14-Inch Full HD Display,Core i7-8650U/8th Gen/Quad-Core/16GB RAM/256GB SSD/Windows 10 Pro English Black",N70163233V-1,N70044266VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E7450 (2016) Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/Intel HD Graphics 5500 Black",N70163235V-1,N51209687AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Chromebook 11 3180 (2017) Laptop With 11.6-Inch Display,Intel Celeron N3060 Processor/Dual Core/3rd Gen/4GB RAM/16GB SSD/Chrome OS/Intel HD Graphics 400 English Black",N70163236V-1,N53377281AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5280 (2017) Laptop With 12.5-Inch Display, Intel Core i5 Processor/Dual Core/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black",N70163238V-1,N53334105AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7490 Laptop With 14-Inch Touchscreen Full HD Display,Core i5/Quad Core/8th Gen/16GB RAM/1TB SSD/Windows 10/Intel HD Graphics English/Arabic Black",N70163282V-1,N70108779VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Laptop With 15.6-Inch Display Screen,5500 Core i7/Quad Core/8th Generation/8GB RAM/256GB SSD/Windows 10 English Black",N70163286V-1,N70031555VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 3510 Laptop With 15.5-Inch Display,Intel Core i5 Processor/Dual Core/10th Gen/16GB RAM/256GB SSD/Windows 10 Pro English Silver",N70163291V-1,N70121790VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7410 Laptop With 14-Inch FHD Display,Intel Core i5/10th Gen Processor/16GB RAM/512GB SSD/Windows 10 Pro English Silver",N70163299V-1,N70013778VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7410 Laptop With 14-Inch Display,Intel Core i7 Processor/Quad Core/10th Gen/16GB RAM/512GB SSD/Intel UHD Graphics/Windows 10 Pro English Black",N70163301V-1,N70071728VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5500 Notebook Laptop With 15.6-Inch Display,Intel Core i5 Processor/8th Gen/16GB RAM/1TB SSD/Intel UHD Graphics 620 English Black",N70163314V-1,N70075464VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7390 2-in-1 Laptop With 13.3-Inch Touchscreen Display,Intel Core i5 Processor/Quad Core/8th Gen/8GB RAM/512GB SSD/Intel UHD Graphics 620/Windows 10 Pro English Black",N70163319V-1,N70087407VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5590 Laptop With 15.6-Inch Display,Core i5 Processor/Quad Core/16GB RAM/1TB SSD/Windows 10/Intel Integrated Graphics English Black",N70163323V-1,N70064136VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7240 (2014) Laptop With 12.5-Inch Display, Intel Core i7 Processor/4th Gen/8GB RAM/128GB SSD/Intel HD Graphics Black English Black",N70163325V-1,N53335342AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 3340 (2015) Laptop With 13.3-Inch Display, Intel Celeron Processor/Dual Core/4th Gen/8GB RAM/256GB SSD/Windows 10/Intel HD Graphics Black",N70163327V-1,N51209664AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 6430 (2012) Laptop With 14-Inch Display, Intel Core i5 Processor/3rd Gen/8GB RAM/256GB SSD/Intel HD Graphics Black English Black",N70163330V-1,N53334728AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5290 Laptop With 12.5-Inch Display,Intel Core i5/Quad Core/8th Gen/8GB RAM/256GB SSD/Windows 10 Pro English Black",N70163333V-1,N53402547AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Lattidue E5590 (2020) Laptop With 15.6-Inch Display,Intel Core i5 Processor/Quad Core/8th Gen/8GB RAM/256GB SSD/Intel UHD Graphics 620/Windows 10 Pro English Black",N70163334V-1,N53384640AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E5580 Laptop With 15.6-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics/Windows 10 English/Arabic Black",N70163335V-1,N70077652VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5270 () Laptop With 12.5-Inch Display,Intel Core i7 Processor/6th Gen/Dual Core/8GB RAM/256GB SSD/Intel HD Graphics/Windows 10 English Black",N70163339V-1,N70064633VMAX1
74949,DELL,Electronics,Laptops,"Renewed- Latitude 5300 Laptop With 13.3-inch Full HD Display,Core i7/Dual Core/8th Gen/8GB RAM/256GB SSD/Intel HD Graphics/Windows 10 English Black",N70163341V-1,N70087263VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5490 Notebook With 14-Inch FHD Display,Core i5- 8250U/8th Gen Quad-Core/16GB RAM/256GB SSD/Intel UHD Graphics/Windows 10 Pro English Black",N70163345V-1,N70044265VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E7470 Laptop With 14-Inch Display,Intel Core i5/Dual Core/6th Gen/16GB RAM/1TB SSD/Windows 10/Intel Integrated Shared Graphics English Black",N70163347V-1,N49798229AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E7270 Ultrabook Laptop With 12-Inch Display,Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 520 English Black",N70163348V-1,N70003481VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E5450 (2018) Laptop With 14-Inch Display,Intel Core i5/Quad Core/5th Gen/8GB RAM/256GB HDD/Windows 10 English Black",N70163350V-1,N51630200AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7490 Laptop With 14-Inch Touchscreen Full HD Display,Core i5/Dual Core/8th Gen/8GB RAM/512GB SSD/Windows 10/Intel HD Graphics English/Arabic Black",N70163351V-1,N70108768VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Lattidue E5490 (2020) Laptop With 14-Inch Display,Intel Core i7 Processor/8th Gen/8GB RAM/256GB SSD/Nvidia GeForce MX130 Graphics English Black",N70163355V-1,N52005471AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E7480 Laptop With 14-Inch Display,Intel core i5/6th Gen/8GB DDR4 RAM/256GB SSD/Intel HD Graphics/Windows 10 Pro English Black",N70163356V-1,N53372137AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E6540 Laptop With 15.6-Inch Display,Intel Core i7 Processor/4th Gen/8GB RAM/256GB SSD/Intel HD Graphics Silver",N70163359V-1,N49481354AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E6540 Laptop With 15.6-Inch Display,Intel Core i7 Processor/4th Gen/8GB RAM/256GB SSD/Intel HD Graphics Silver Silver Silver",N70163360V-1,N49481305AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Precision Mobile Workstation 5520 (2017) Laptop With 15.6-Inch Display,Intel Core i7/Quad Core/7th Gen/16GB RAM/512GB SSD/Windows 10 Pro/4GB Nvidia Quadro M1200 Graphics English Silver",N70163365V-1,N53307174AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 3189 (2019) Convertible 2-in-1 Laptop With 11.6-Inch Display,Intel Pentium N4200 Processor/4GB RAM/128GB SSD/Integrated Graphics English Black",N70163367V-1,N53372821AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E5480 (2016) Laptop With 14-Inch Display,Intel Core i5 Processor/Dual Core/6th Gen/8GB RAM/256GB SSD/520 Integrated HD Graphics Black",N70163370V-1,N44887054AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E6430 (2013) Laptop With 14-Inch Display,Intel Core i5 Processor/3rd Gen/4GB RAM/320GB HDD/Integrated Graphics English Black",N70163371V-1,N49798991AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 3380 (2017) Laptop With 13.3-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics Gunmetal",N70163372V-1,N48668685AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7440 Laptop With 14-Inch Display,Intel Core i7 Processor/4th Gen/8GB RAM/256GB SSD/Intel HD Graphics 4400 English Black",N70163377V-1,N53286212AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E6320 (2012) Laptop With 13.3-Inch Display,Intel Core i5 Processor/2nd Gen/8GB RAM/320GB HDD/Integrated Graphics English Black",N70163378V-1,N49798859AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E5440 Laptop With 14-Inch Display,Intel Core i5 Processor/4th Gen/8GB RAM/512GB SSD/Intel HD Grpahics English Black",N70163380V-1,N49481365AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Chromebook CB1C13 (2010) Laptop With 11.6-Inch Display,Intel Celeron Processor/2nd Gen/2GB RAM/16GB SSD/Intel HD Graphics Grey",N70163383V-1,N48668686AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 3350 (2014) Laptop With 13.3-inch Display,Intel Core i3 Processor/5th Gen/4GB RAM/128GB SSD/Intel HD Graphics Black English Black English Black",N70163384V-1,N48668676AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7450 Laptop With 14-Inch HD Display,Core i5/Dual Core/5th Gen/8GB RAM/256GB SSD/Windows 10/Intel HD Graphics English Black",N70163385V-1,N70065084VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E7270 With 12.5 Inch HD Display,Core i5 Processor/6th Generation/8GB Ram/256GB SSD/Intel HD Graphics English Black",N70163387V-1,N53401614AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7400 (2-in1) Laptop With 14-Inch Full HD Touch Display,Core i5/Dual Core/8th Gen/16GB RAM/256GB SSD/Windows 10/Intel HD Graphics English Black",N70163400V-1,N70065082VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7440 (2014) Laptop With 14-Inch Display, Intel Core i5 Processor/4th Gen/4GB RAM/256GB SSD/Intel HD Graphics Black English Black",N70163410V-1,N53334172AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7470 Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 520 English/Arabic Black",N70163413V-1,N53397504AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 3350 Laptop With 13.3-inch Display,Intel Core i3 Processor/5th Gen/4GB RAM/128GB SSD/Intel HD Graphics English Black",N70163414V-1,N48668689AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5410 Laptop With 14-Inch FHD Display,Core i5/Dual Core/10th Gen/16GB RAM/256GB SSD/Windows 10/Intel HD Graphics English Silver",N70163415V-1,N70065090VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 5420 Laptop With 14-Inch FHD Display,Intel Core i5-11th Gen Processor/16 GB DDR 4 RAM/512 GB SSD Hard/Windows 10 Pro English Silver",N70163416V-1,N70013765VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7400 Ãƒâ€š Laptop With 14-Inch Touch Screen Display,Intel Core i5/8th Gen/16GB RAM/512GB SSD/Windows 10 Pro English/Arabic Black",N70163418V-1,N70021441VMAX1
74949,DELL,Electronics,Laptops,"Renewed - 7390 Laptop With 14-Inch HD LED Display,Core i5-8265U/DDR4/Quad Core/8th Gen/8GB RAM/512GB SSD/Windows 10 English/Arabic Black",N70163420V-1,N70065066VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7240 Laptop With 12.5-Inch Display,Intel Core i5 Processor/4th Gen/4GB RAM/256GB SSD/Intel HD Graphics English Black",N70163448V-1,N53335334AMAX1
74949,DELL,Electronics,Laptops,"Renewed - OptiPlex 3020 (2013) Tower Desktop PC,Intel Core i5 Processor/4th Gen/8GB RAM/500GB HDD/Intel HD Graphics 4600 Black",N70163449V-1,N53414930AMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude 7490 Laptop With 14-Inch Full HD Display,Core i5/Dual Core/8th Gen/8GB RAM/256GB SSD/Windows 10/Intel HD Graphics English Black",N70163450V-1,N70065085VMAX1
74949,DELL,Electronics,Laptops,"Renewed - Latitude E7300 (2018) Laptop With 13.3-Inch Display,Intel Core i7 Processor/Hexa Core/8th Gen/16GB RAM/512GB SSD/Windows 10/Intel HD Graphics English Black",N70163451V-1,N51630108AMAX1
